status	source	name	name_en	author	candidate	name_zh	evidence
pending	mod:zombzach's song pack	Butcher Vanity	Butcher Vanity	Jamie Paige	Butcher Vanity		missing
pending	mod:zombzach's song pack	虚無さん	Nihil-san	¿?shimon	虚無さん		missing
pending	mod:zombzach's song pack	Millennia	Millennia	EMIRI	Millennia		missing
pending	mod:zombzach's song pack	フィッシュアンドTips	Fish and Tips	Dopam!ne	フィッシュアンドTips		missing
pending	mod:zombzach's song pack	キスキツネ	Kiss Kitsune	南田健吾	キスキツネ		missing
pending	mod:zombzach's song pack	バブリン	Bubblin	5u5h1	バブリン		missing
pending	mod:Nitori's Song Pack	INTERNET OVERDOSE	INTERNET OVERDOSE	Aiobahn	INTERNET OVERDOSE		missing
pending	mod:Nitori's Song Pack	Miku's Little Dark Age	Miku's Little Dark Age	Astrophysics	Miku's Little Dark Age		missing
pending	mod:Nitori's Song Pack	恋のディスコ・クイーン	Koi no DISCO QUEEN	SEGA SOUND TEAM	恋のディスコ・クイーン		missing
pending	mod:Nitori's Song Pack	ばかみたい	Baka Mitai	福山光原	ばかみたい		missing
pending	mod:Nitori's Song Pack	JUDGEMENT -審判- (Full Spec Edition)	Judgement -Shinpan- (Full Spec Edition)	Hyd Lunch	JUDGEMENT -審判- (Full Spec Edition)		missing
pending	mod:Nitori's Song Pack	The Model	The Model	Astrophysics	The Model		missing
pending	mod:Nitori's Song Pack	ネハンシカ	Nehanshika	ネハンシカP / Deino	ネハンシカ		missing
pending	mod:Nitori's Song Pack	HANN	HANN (Alone)	(G)I-dle	HANN		missing
pending	mod:Nitori's Song Pack	るるちゃんの自殺配信	Ruru's Suicide Show On A Livestream	神聖かまってちゃん	るるちゃんの自殺配信		missing
pending	mod:Nitori's Song Pack	Sea is	Sea is	きくお	Sea is		missing
pending	mod:Nitori's Song Pack	Девочка с каре	Девочка с каре	МУККА	Девочка с каре		missing
pending	mod:Nitori's Song Pack	24時間シンデレラ (Full Spec Edition)	24-hour Cinderella (Full Spec Edition)	ZENTA	24時間シンデレラ (Full Spec Edition)		missing
pending	mod:Nitori's Song Pack	INTERNET YAMERO	INTERNET YAMERO	Aiobahn	INTERNET YAMERO		missing
pending	mod:Nitori's Song Pack	Calalini	Calalini	CrusherP	Calalini		missing
pending	mod:Nitori's Song Pack	ピプパペット	Pip Puppet	r-906	ピプパペット		missing
pending	mod:Nitori's Song Pack	Blinding Lights	Blinding Lights	The Weeknd	Blinding Lights		missing
pending	mod:Nitori's Song Pack	Somebody That I Used to Know	Somebody That I Used to Know	Gotye	Somebody That I Used to Know		missing
pending	mod:Nitori's Song Pack	ナイト・オブ・ナイツ (Cranky Remix)	Night of Knights (Cranky Remix)	ビートまりお × Cranky	ナイト・オブ・ナイツ		missing
pending	mod:Nitori's Song Pack	物をぱらぱら壊す	Breaking Things Into Pieces	Kikuo	物をぱらぱら壊す		missing
pending	mod:Nitori's Song Pack	はなゆりかご	Hana Yurikago	iroha(sasaki)	はなゆりかご		missing
pending	mod:Nitori's Song Pack	B Who I Want 2 B	B Who I Want 2 B	SOPHIE × Mitchie M	B Who I Want 2 B		missing
pending	mod:Nitori's Song Pack	イワシが土から生えてくるんだ	A Sardine Grows from the Soil	???????	イワシが土から生えてくるんだ		missing
pending	mod:Nitori's Song Pack	Miku's Oblivion (Astrophysics Take)	Miku's Oblivion (Astrophysics Take)	Astrophysics	Miku's Oblivion (Astrophysics Take)		missing
pending	mod:Nitori's Song Pack	Friday Night	Friday Night	SEGA SOUND TEAM	Friday Night		missing
pending	mod:Nitori's Song Pack	Plastic Beach	Plastic Beach	Gorillaz	Plastic Beach		missing
pending	mod:Nitori's Song Pack	インベーダーインベーダー	Invader Invader	きゃりーぱみゅぱみゅ	インベーダーインベーダー		missing
pending	mod:Nitori's Song Pack	Moteur Action (SOPHIE & A. G. Cook remix)	Moteur Action (SOPHIE & A. G. Cook remix)	Yelle, SOPHIE, A. G. Cook	Moteur Action		missing
pending	mod:Nitori's Song Pack	雷神の左腕	Raijin no Hidariude	サウンドホライズン	雷神の左腕		missing
pending	mod:Nitori's Song Pack	Never Gonna Give You Up	Never Gonna Give You Up	Rick Astley	Never Gonna Give You Up		missing
pending	mod:Nitori's Song Pack	夏祭り- 鬱P Ver	Natsu Matsuri - UtsuP Ver	鬱P	夏祭り- 鬱P Ver		missing
pending	mod:Nitori's Song Pack	Take On Me (Astrophysics Take)	Take On Me (Astrophysics Take)	Astrophysics	Take On Me (Astrophysics Take)		missing
pending	mod:Nitori's Song Pack	All the Things She Said	All the Things She Said	t.A.T.u	All the Things She Said		missing
pending	mod:Nitori's Song Pack	Axel F	Axel F	Crazy Frog	Axel F		missing
pending	mod:Nitori's Song Pack	Tren Al Sur	Tren Al Sur	Los Prisioneros	Tren Al Sur		missing
pending	mod:Nitori's Song Pack	病名は愛だった	The Disease Called Love	Neru & z'5	病名は愛だった		missing
pending	mod:Nitori's Song Pack	The Glorious Octagon of Destiny	The Glorious Octagon of Destiny	NOMA	The Glorious Octagon of Destiny		missing
pending	mod:Nitori's Song Pack	Hardkore of the North	Hardkore of the North	Diclonius kiD	Hardkore of the North		missing
pending	mod:Nitori's Song Pack	Я сошла с ума	Я сошла с ума	t.A.T.u	Я сошла с ума		missing
pending	mod:Nitori's Song Pack	THE POWER OF TERRY	THE POWER OF TERRY	Old Spice Collaboration Team	THE POWER OF TERRY		missing
pending	mod:Nitori's Song Pack	Black Swan	Black Swan	BTS	Black Swan		missing
pending	mod:Nitori's Song Pack	SCREAM	SCREAM	梅とら	SCREAM		missing
pending	mod:Nitori's Song Pack	Nebula	Nebula	Tripshots, Yusuke	Nebula		missing
pending	mod:Nitori's Song Pack	一騎当千	Matchless Warriors	梅とら	一騎当千		missing
pending	mod:Nitori's Song Pack	Galaxy Collapse	Galaxy Collapse	黒皇帝	Galaxy Collapse		missing
pending	mod:Nitori's Song Pack	Beat It	Beat It	Michael Jackson	Beat It		missing
pending	mod:Nitori's Song Pack	LaLaL危	LaLaLove	梅とら	LaLaL危		missing
pending	mod:Nitori's Song Pack	ガールズドラゴンロード	Girl's Dragon Road	左手	ガールズドラゴンロード		missing
pending	mod:Nitori's Song Pack	砂糖陰謀論	Sugar Conspiracy Theory	MAX	砂糖陰謀論		missing
pending	mod:Nitori's Song Pack	宵々古今	YoiYoi Kokon	Reol	宵々古今		missing
pending	mod:Nitori's Song Pack	バブル (Full Spec Edition)	Bubble (Full Spec Edition)	湘南乃風	バブル (Full Spec Edition)		missing
pending	mod:Nitori's Song Pack	少女A	Young Girl A	ぽわぽわP	少女A		missing
pending	mod:Nitori's Song Pack	Thriller	Thriller	Michael Jackson	Thriller		missing
pending	mod:Nitori's Song Pack	Bad Apple!! feat.nomico	Bad Apple!! feat.nomico	マサヨシ ミノシマ	Bad Apple!! feat.nomico		missing
pending	mod:Nitori's Song Pack	Ms. Miku After Dark	Ms. Miku After Dark	Mr.Kitty / Astrophysics	Ms. Miku After Dark		missing
pending	mod:Nitori's Song Pack	aiSeNMa	aiSeNMa	CircusP	aiSeNMa		missing
pending	mod:Nitori's Song Pack	8 Awesome Angles of YouTube	8 Awesome Angles of YouTube	NOMA	8 Awesome Angles of YouTube		missing
pending	mod:Nitori's Song Pack	Miku's Bizarre Love Triangle	Miku's Bizarre Love Triangle	New Order / Astrophysics	Miku's Bizarre Love Triangle		missing
pending	mod:Nitori's Song Pack	Miku's On Melancholy Hill	Miku's On Melancholy Hill	Gorillaz / Astrophysics	Miku's On Melancholy Hill		missing
pending	mod:Nitori's Song Pack	Adios	Adios	Eun Ji Won	Adios		missing
pending	mod:Nitori's Song Pack	BANG BANG BANG	BANG BANG BANG	BigBang	BANG BANG BANG		missing
pending	mod:Nitori's Song Pack	FANTASTIC BABY	FANTASTIC BABY	BigBang	FANTASTIC BABY		missing
pending	mod:Nitori's Song Pack	僕らのつづき	Bokura no Tsuzuki	じょん	僕らのつづき		missing
pending	mod:Nitori's Song Pack	しかばねの踊り	Dance of the Corpses	きくお	しかばねの踊り		missing
pending	mod:Nitori's Song Pack	ホドモエシティ	Driftveil City	佐藤仁美	ホドモエシティ		missing
pending	mod:Nitori's Song Pack	Tell me (FRNK Remix)	Tell me (FRNK Remix)	NewJeans	Tell me		missing
pending	mod:Nitori's Song Pack	WILDFIRE!!	WILDFIRE!!	CIRCRUSH	WILDFIRE!!		missing
pending	mod:Nitori's Song Pack	ホントノ	Honto no	原口沙輔	ホントノ		missing
pending	mod:Nitori's Song Pack	iNSaNiTY	iNSaNiTY	CircusP	iNSaNiTY		missing
pending	mod:Nitori's Song Pack	オトナブルー	OTONABLUE	新しい学校のリーダーズ	オトナブルー		missing
pending	mod:Nitori's Song Pack	WARNING×WARNING×WARNING	WARNING×WARNING×WARNING	ACTRock	WARNING×WARNING×WARNING		missing
pending	mod:Nitori's Song Pack	ハイファイレイヴァー	Hi-Fi Raver	EasyPop	ハイファイレイヴァー		missing
pending	mod:Nitori's Song Pack	腐れ外道とチョコレゐト	Rotten Heresy and Chocolate	ピノキオピー	腐れ外道とチョコレゐト		missing
pending	mod:Nitori's Song Pack	Mirrrrrors	Mirrrrrors	エーコ	Mirrrrrors		missing
pending	mod:Nitori's Song Pack	Backslash	Backslash	かめりあ	Backslash		missing
pending	mod:Nitori's Song Pack	BAILE DA MIKU II - CADEIA PARALELA	BAILE DA MIKU II - CADEIA PARALELA	Astrophysics & DJ DENGUE	BAILE DA MIKU II - CADEIA PARALELA		missing
pending	mod:Nitori's Song Pack	Miku's Nightcall	Miku's Nightcall	Kavinsky / Astrophysics	Miku's Nightcall		missing
pending	mod:Nitori's Song Pack	hardbass night	hardbass night	Ferry	hardbass night		missing
pending	mod:Nitori's Song Pack	超最終鬼畜妹フランドール・S	Chou Saishuu kichiku imouto Flandre-S	beatMARIO, Maron	超最終鬼畜妹フランドール・S		missing
pending	mod:Nitori's Song Pack	宗教	Shuukyou -Religion-	椎名林檎	宗教		missing
pending	mod:Nitori's Song Pack	↑人生ゲーム↓	↑Jinsei Game↓	ゆずひこ	↑人生ゲーム↓		missing
pending	mod:Nitori's Song Pack	GEDO	GEDO	daraku	GEDO		missing
pending	mod:Nitori's Song Pack	死んでいます	Shindeimasu	44e-prone	死んでいます		missing
pending	mod:Nitori's Song Pack	Virtual Insanity	Virtual Insanity	Jamiroquai	Virtual Insanity		missing
pending	mod:Nitori's Song Pack	Karma	Karma	ampstyle	Karma		missing
pending	mod:Nitori's Song Pack	すすすす、すき、だあいすき 【かたほとりMIX】	I Like You, I Love You [Katahotori MIX]	かたほとりP, Katahotori	すすすす、すき、だあいすき 【かたほとりMIX】		missing
pending	mod:Nitori's Song Pack	落日	Rakujitsu -Dusk-	東京事変	落日		missing
pending	mod:Nitori's Song Pack	ANGELIST	ANGELIST	OZ	ANGELIST		missing
pending	mod:Nitori's Song Pack	くるくるぱぁ	Kuru Kuru Pa	ラマーズP	くるくるぱぁ		missing
pending	mod:Nitori's Song Pack	ササメク (remodel for alpa)	Sasameku (remodel for alpa)	椎名もた	ササメク (remodel for alpa)		missing
pending	mod:Nitori's Song Pack	ヤババイナ	YABABAINA	さたぱんP	ヤババイナ		missing
pending	mod:Nitori's Song Pack	mochimochi	mochimochi	TAK	mochimochi		missing
pending	mod:Nitori's Song Pack	Paranoid Android	Paranoid Android	Radiohead	Paranoid Android		missing
pending	mod:Nitori's Song Pack	CRUSH	CRUSH	ZEROBASEONE	CRUSH		missing
pending	mod:Nitori's Song Pack	インターネッツ・ディスコ	Internets Disco	buzzG	インターネッツ・ディスコ		missing
pending	mod:Nitori's Song Pack	Miku is Head Over Heels	Miku is Head Over Heels	Astrophysics	Miku is Head Over Heels		missing
pending	mod:Nitori's Song Pack	は？お前ほんとマジお前分かってねえわマジで一旦とりあえず聞けってマジ	kawaiiorei	D.J.ァネイロ	は？お前ほんとマジお前分かってねえわマジで一旦とりあえず聞けってマジ		missing
pending	mod:Nitori's Song Pack	Heart Beats	Heart Beats	emon(Tes.)	Heart Beats		missing
pending	mod:Nitori's Song Pack	Bury the Light Eurobeat Remix	Bury the Light Eurobeat Remix	Casey Edwards / Turbo	Bury the Light Eurobeat Remix		missing
pending	mod:Nitori's Song Pack	13階段のすべりだい	13 Stairs	ばぶちゃん	13階段のすべりだい		missing
pending	mod:Nitori's Song Pack	MAWARU INFINITY -Project DIVA edition-	MAWARU INFINITY -Project DIVA edition-	TaroNuke & Kimsynth	MAWARU INFINITY -Project DIVA edition-		missing
pending	mod:Onneb's Song Pack	ハイスピードユニヴァース	High-Speed Universe	テンタクル忍者	ハイスピードユニヴァース		missing
pending	mod:Onneb's Song Pack	悪戯センセーション	Itazura Sensation	森羅万象	悪戯センセーション		missing
pending	mod:Onneb's Song Pack	FOMENT	FOMENT	Sumia	FOMENT		missing
pending	mod:Onneb's Song Pack	きゅびびびびずむ	Cubibibibism	原口沙輔	きゅびびびびずむ		missing
pending	mod:Onneb's Song Pack	バグ	Bug	かいりきベア	バグ		missing
pending	mod:Onneb's Song Pack	キラー (セカイVer.)	Killer (Sekai Ver.)	夏代孝明	キラー (セカイVer.)		missing
pending	mod:Onneb's Song Pack	つよがるガール	Tsuyogaru Girl	ぼっちぼろまる	つよがるガール		missing
pending	mod:Onneb's Song Pack	気まぐれメルシィ (セカイVer.)	Kimagure Mercy (Sekai Ver.)	八王子P	気まぐれメルシィ (セカイVer.)		missing
pending	mod:Onneb's Song Pack	レッドラインシンドローム	Redline Syndrome	ルシノ	レッドラインシンドローム		missing
pending	mod:Onneb's Song Pack	やんなっちゃう！	Feel Empty!	ミ瑞	やんなっちゃう！		missing
pending	mod:Onneb's Song Pack	煉情ミスティフィリア	Renjou Mystiphilia	Sakamiya feat.一花	煉情ミスティフィリア		missing
pending	mod:Onneb's Song Pack	ノンブレス・オブリージュ (セカイVer.)	Non-Breath Oblige (Sekai Ver.)	ピノキオピー	ノンブレス・オブリージュ (セカイVer.)		missing
pending	mod:Onneb's Song Pack	Vørstia	Vørstia	Shiena	Vørstia		missing
pending	mod:Onneb's Song Pack	only my railgun	only my railgun	fripSide	only my railgun		missing
pending	mod:Onneb's Song Pack	抜錨 (セカイVer.)	Batsubyou (Sekai Ver.)	ナナホシ管弦楽団	抜錨 (セカイVer.)		missing
pending	mod:Onneb's Song Pack	my crush	my crush	香椎モイミ	my crush		missing
pending	mod:Onneb's Song Pack	エゴイスト (セカイVer.)	EGOIST (Sekai Ver.)	大沼パセリ	エゴイスト (セカイVer.)		missing
pending	mod:Onneb's Song Pack	スヂ	Suji	MARETU	スヂ		missing
pending	mod:Onneb's Song Pack	オペラ！スペースオペラ！ (セカイVer.)	Opera! Space Opera! (Sekai Ver.)	ナユタン星人	オペラ！スペースオペラ！ (セカイVer.)		missing
pending	mod:Onneb's Song Pack	ボーカロイドボサノバメドレー	Vocaloid Bossa Nova Medley		ボーカロイドボサノバメドレー		missing
pending	mod:Onneb's Song Pack	アンデッドアリス	Undead Alice	DECO*27	アンデッドアリス		missing
pending	mod:Onneb's Song Pack	Dream goes on	Dream goes on	Tiny Minim	Dream goes on		missing
pending	mod:Onneb's Song Pack	ひみつ気分	Himitsu Kibun	なきそ	ひみつ気分		missing
pending	mod:Onneb's Song Pack	ぐるぐるめろメロディ♪	Groove Groove melo-melody♪	キノシタ	ぐるぐるめろメロディ♪		missing
pending	mod:Onneb's Song Pack	テトリス	Tetoris	柊マグネタイト	テトリス		missing
pending	mod:Onneb's Song Pack	ヤムヤム!ピザ！	Yum-Yum! Pizza!	ねこだいすきP	ヤムヤム!ピザ！		missing
pending	mod:Onneb's Song Pack	フューエル (セカイVer.)	Fuel (Sekai Ver.)	鬱P	フューエル (セカイVer.)		missing
pending	mod:Onneb's Song Pack	アイドル	Idol	YOASOBI	アイドル		missing
pending	mod:Onneb's Song Pack	Voices (セカイVer.)	Voices (Sekai Ver.)	ゆよゆっぺ	Voices (セカイVer.)		missing
pending	mod:Onneb's Song Pack	熱異常 (セカイVer.)	Heat abnormal (Sekai Ver.)	いよわ	熱異常 (セカイVer.)		missing
pending	mod:Onneb's Song Pack	人間らしい	Humanly	ユリイ・カノン	人間らしい		missing
pending	mod:Onneb's Song Pack	Wilt	Wilt	VerseQuence	Wilt		missing
pending	mod:Onneb's Song Pack	POKÉDANCE	POKÉDANCE	本多友紀 feat. ななひら	POKÉDANCE		missing
pending	mod:Onneb's Song Pack	おかあさん	Okaasan	マチゲリータP	おかあさん		missing
pending	mod:Onneb's Song Pack	サラバ、愛しき悲しみたちよ (Short Ver.)	Saraba, Itoshiki Kanashimitachi yo (Short Ver.)	ももいろクローバーZ	サラバ、愛しき悲しみたちよ (Short Ver.)		missing
pending	mod:Onneb's Song Pack	テルミーアンサー	TELL ME ANSWER	キノシタ	テルミーアンサー		missing
pending	mod:Onneb's Song Pack	人生マタタビ	Jinsei Matatabi	かいりきベア feat. ちくわ	人生マタタビ		missing
pending	mod:Onneb's Song Pack	シニタイちゃん	Shinitai-chan	すいっち	シニタイちゃん		missing
pending	mod:Onneb's Song Pack	神のまにまに (セカイVer.)	At God's Mercy (Sekai Ver.)	れるりり	神のまにまに (セカイVer.)		missing
pending	mod:Onneb's Song Pack	オーバーライド	Override	吉田夜世	オーバーライド		missing
pending	mod:Onneb's Song Pack	M@GICAL☆CURE! LOVE ♥ SHOT!	M@GICAL☆CURE! LOVE ♥ SHOT!	SAWTOWNE	M@GICAL☆CURE! LOVE ♥ SHOT!		missing
pending	mod:alocin Song Pack	バッドシャーク	Bad Shark	niki	バッドシャーク		missing
pending	mod:alocin Song Pack	だれだおまえ	Dare da Omae	ラマーズP	だれだおまえ		missing
pending	mod:alocin Song Pack	エスパーエスパー	Esper Esper	ナユタン星人	エスパーエスパー		missing
pending	mod:alocin Song Pack	Flyer!	Flyer!	Chinozo	Flyer!		missing
pending	mod:alocin Song Pack	星を繋ぐ	Hoshi o Tsunagu	40mP	星を繋ぐ		missing
pending	mod:alocin Song Pack	ひゅーどろ	Hyuudoro	タケノコ少年	ひゅーどろ		missing
pending	mod:alocin Song Pack	イフ	IF	ユリイ・カノン	イフ		missing
pending	mod:alocin Song Pack	JUMPIN' OVER！	JUMPIN' OVER!	r-906	JUMPIN' OVER！		missing
pending	mod:alocin Song Pack	くうになる	Kuu ni Naru	MIMI	くうになる		missing
pending	mod:alocin Song Pack	メタモリボン	Metamo Re:born	emon(Tes.)	メタモリボン		missing
pending	mod:alocin Song Pack	ピカピカ	Pikapika	n.k	ピカピカ		missing
pending	mod:alocin Song Pack	Snow Mile	Snow Mile	Aqu3ra	Snow Mile		missing
pending	mod:alocin Song Pack	STAGE OF SEKAI	STAGE OF SEKAI	はりーP	STAGE OF SEKAI		missing
pending	mod:alocin Song Pack	ミライどんなだろう	What Kind of Future	Mitchie M	ミライどんなだろう		missing
pending	mod:alocin Song Pack	閻魔さまのいうとおり	Whatever Yama Says Goes	ピノキオピー	閻魔さまのいうとおり		missing
pending	mod:alocin Song Pack	地団駄ビート	Jidanda Beat	まらしぃ	地団駄ビート		missing
pending	mod:alocin Song Pack	ハオ	HAO	DECO*27	ハオ		missing
pending	mod:alocin Song Pack	はしる! とおく! とどく!	Hashiru! Tooku! Todoku!	薄塩指数	はしる! とおく! とどく!		missing
pending	mod:alocin Song Pack	FUN!!	FUN!!	DECO*27 / いよわ	FUN!!		missing
pending	mod:alocin Song Pack	SToRY	SToRY	DECO*27 / kemu	SToRY		missing
pending	mod:Kaito-Aiyumi SongPack3	ハジマリノサヨナラ	Beginning's Goodbye	HoneyWorks	ハジマリノサヨナラ		missing
pending	mod:Kaito-Aiyumi SongPack3	今好きになる。	Right Now, I'm In Love With You.	HoneyWorks	今好きになる。		missing
pending	mod:Kaito-Aiyumi SongPack3	ピエロ	Pierrot	KEI	ピエロ		missing
pending	mod:Kaito-Aiyumi SongPack3	Blue Star	Blue Star	八王子P	Blue Star		missing
pending	mod:Kaito-Aiyumi SongPack3	どうぶつ占い	Animal Divination	Scop	どうぶつ占い		missing
pending	mod:Kaito-Aiyumi SongPack3	エレクトリック・マジック	Electric Magic	八王子P	エレクトリック・マジック		missing
pending	mod:Kaito-Aiyumi SongPack3	ルーマー	Rumor	Police Piccadilly	ルーマー		missing
pending	mod:Kaito-Aiyumi SongPack3	ニュース39	News39	Mitchie M	ニュース39		missing
pending	mod:Kaito-Aiyumi SongPack3	Overwriter	Overwriter	tilt-6	Overwriter		missing
pending	mod:Kaito-Aiyumi SongPack3	Singularity (Magical Mirai 2021)	Singularity (Magical Mirai 2021)	keisei	Singularity (Magical Mirai 2021)		missing
pending	mod:Kaito-Aiyumi SongPack3	どうぶつ占い - Mirai2013	Animal Divination - Mirai 2013	Scop	どうぶつ占い - Mirai2013		missing
pending	mod:noah's mini song pack 1	パンこげこげになっちゃった	My Bread was Burnt to a Crisp	picdo	パンこげこげになっちゃった		missing
pending	mod:noah's mini song pack 1	超限界バスター	Super Limit Buster	¿?shimon	超限界バスター		missing
pending	mod:noah's mini song pack 1	すーぱーこんぷれっくす	Super Complex	¿?shimon	すーぱーこんぷれっくす		missing
pending	mod:Miracle Girls Festival Chart Pack	太陽曰く燃えよカオス	The Sun Says "Burn, Chaos"	田中 秀和(MONACA)	太陽曰く燃えよカオス		missing
pending	mod:Miracle Girls Festival Chart Pack	恋は渾沌の隷也	Love is the Servant of Chaos	田中 秀和(MONACA)	恋は渾沌の隷也		missing
pending	mod:Miracle Girls Festival Chart Pack	Jumping!!	Jumping!!	Meis Clauson	Jumping!!		missing
pending	mod:Miracle Girls Festival Chart Pack	Your Voice	Your Voice	中塚 武	Your Voice		missing
pending	mod:Miracle Girls Festival Chart Pack	Daydream café	Daydream café	大久保 薫	Daydream café		missing
pending	mod:Miracle Girls Festival Chart Pack	ぽっぴんジャンプ♪	Poppin Jump♪	木村 有希	ぽっぴんジャンプ♪		missing
pending	mod:Miracle Girls Festival Chart Pack	とまどい→レシピ	Confusion→Recipe	Junky	とまどい→レシピ		missing
pending	mod:Miracle Girls Festival Chart Pack	まっしろわーるど	Masshiro World	Junky	まっしろわーるど		missing
pending	mod:Miracle Girls Festival Chart Pack	ゆりゆららららゆるゆり大事件	The YuruYuri Incident	イイジマケン	ゆりゆららららゆるゆり大事件		missing
pending	mod:Miracle Girls Festival Chart Pack	いぇす！ゆゆゆ☆ゆるゆり♪♪	Yes! YuYuYu☆YuruYuri♪♪	杉浦\ラフィン\誠一郎	いぇす！ゆゆゆ☆ゆるゆり♪♪		missing
pending	mod:Miracle Girls Festival Chart Pack	も・ぎ・た・て♥フルーツガールズ	Mogitate ♥ Fruit Girls	山口 朗彦	も・ぎ・た・て♥フルーツガールズ		missing
pending	mod:Miracle Girls Festival Chart Pack	コードレス☆照れ☆PHONE	CORDLESS☆TERE☆PHONE	谷 正太	コードレス☆照れ☆PHONE		missing
pending	mod:Miracle Girls Festival Chart Pack	コトバ・カラフル	Kotoba・Colorful	千葉\naotyu-\直樹	コトバ・カラフル		missing
pending	mod:Miracle Girls Festival Chart Pack	コトバ・サガシタイ	Kotoba・Sagashitai	千葉\naotyu-\直樹	コトバ・サガシタイ		missing
pending	mod:Miracle Girls Festival Chart Pack	Stand Up!!!!	Stand Up!!!!	井上 純一	Stand Up!!!!		missing
pending	mod:Miracle Girls Festival Chart Pack	てさぐり部部歌	Tesaguri-Bu Bugou	井上 純一	てさぐり部部歌		missing
pending	mod:Miracle Girls Festival Chart Pack	タチアガレ！	Tachiagare!	神前 暁（MONACA）	タチアガレ！		missing
pending	mod:Miracle Girls Festival Chart Pack	7 Girls War	7 Girls War	神前 暁 \/ 田中 秀和（MONACA	7 Girls War		missing
pending	mod:Miracle Girls Festival Chart Pack	Innocent Blue	Innocent Blue	fu_mou	Innocent Blue		missing
pending	mod:Miracle Girls Festival Chart Pack	ブルー・フィールド	Blue Field	Heart's Cry	ブルー・フィールド		missing
pending	mod:Miracle Girls Festival Chart Pack	Vivid Shining Sky	Vivid Shining Sky	神前 暁（MONACA）	Vivid Shining Sky		missing
pending	mod:Miracle Girls Festival Chart Pack	ありふれたしあわせ	Everyday Happiness	神前 暁（MONACA）	ありふれたしあわせ		missing
pending	mod:zombzach's song pack	ディジーディジー	Dizzy Dizzy	栗山夕璃	ディジーディジー		missing
pending	mod:zombzach's song pack	フィクサー	Fixer	ぬゆり	フィクサー		missing
pending	mod:zombzach's song pack	FLOP ERA	FLOP ERA	エピーオン	FLOP ERA		missing
pending	mod:zombzach's song pack	V	V	ゴゴ	V		missing
pending	mod:zombzach's song pack	チェリーポップ	Cherry Pop	DECO*27	チェリーポップ		missing
pending	mod:zombzach's song pack	うわがき	Write Over Me	いよわ	うわがき		missing
pending	mod:zombzach's song pack	FOCUS	FOCUS	KIRA	FOCUS		missing
pending	mod:Megpoid the Music# Song Pack	キリトリセン -Megpoid# Edit-	Cutoff Line -Megpoid# Edit-	40mp	キリトリセン		missing
pending	mod:Megpoid the Music# Song Pack	十面相 -Megpoid# Edit-	Ten Faced -Megpoid# Edit-	YM	十面相		missing
pending	mod:Megpoid the Music# Song Pack	レクイヱム -Megpoid# Edit-	Requiem -Megpoid# Edit-	ぺぺろんP	レクイヱム		missing
pending	mod:Megpoid the Music# Song Pack	キッチンでカッパがタニシ茹でてる -Megpoid# Edit-	A Kappa Is Boiling Slugs in My Kitchen -Megpoid# Edit-	家の裏でマンボウが死んでるP	キッチンでカッパがタニシ茹でてる		missing
pending	mod:Megpoid the Music# Song Pack	会いたい -Megpoid# Edit-	Aitai -Megpoid# Edit-	シグナルP	会いたい		missing
pending	mod:Yoru Song Pack	アルゴリズム的最適合法D**G	Algorithm-optimized methods D**G	ゆいなP	アルゴリズム的最適合法D**G		missing
pending	mod:Yoru Song Pack	ぜんぶけしちゃえ！	Erase everything!	えくしい	ぜんぶけしちゃえ！		missing
pending	mod:Yoru Song Pack	ドーナツ	Donatsu	TAK / DORIDORI	ドーナツ		missing
pending	mod:Yoru Song Pack	Lindenbaum	Lindenbaum	zensen	Lindenbaum		missing
pending	mod:Yoru Song Pack	かみさまちゃん	Kamisama-chan	ど～ぱみん	かみさまちゃん		missing
pending	mod:Yoru Song Pack	この命を響かせたいと思ったのだ	I Have Determined to Make This Life Resound	Sheeno　Mirin	この命を響かせたいと思ったのだ		missing
pending	mod:Yoru Song Pack	Grievous Lady	Grievous Lady	Team Grimoire & Laur	Grievous Lady		missing
pending	mod:Yoru Song Pack	Ré：Ré	Ré：Ré	Morimori Atsushi vs. uma	Ré：Ré		missing
pending	mod:Yoru Song Pack	ちゅきちゅきポコポコポン	CHUKICHUKI POKOPOKO-PON	TAK	ちゅきちゅきポコポコポン		missing
pending	mod:Yoru Song Pack	ラビットビット	Rabbit Bit	yowanecity	ラビットビット		missing
pending	mod:Yoru Song Pack	ぐちゃぐちゃぬるぽ	Gucha Gucha Null Po	STEAKA	ぐちゃぐちゃぬるぽ		missing
pending	mod:lavverso Song Pack	M@GICAL☆CURE! LOVE ♥ SHOT!	M@GICAL☆CURE! LOVE ♥ SHOT!	SAWTOWNE	M@GICAL☆CURE! LOVE ♥ SHOT!		missing
pending	mod:lavverso Song Pack	気まぐれメルシィ	Kimagure Mercy	八王子P	気まぐれメルシィ		missing
pending	mod:lavverso Song Pack	Intergalactic Bound	Intergalactic Bound	CircusP	Intergalactic Bound		missing
pending	mod:lavverso Song Pack	人柱アリス	Alice Human Sacrifice	歪P	人柱アリス		missing
pending	mod:lavverso Song Pack	Aじゃないか	Isn't it "A"	ピノキオピー	Aじゃないか		missing
pending	mod:lavverso Song Pack	キャンディアディクトフルコォス	Candy Addict Full Course	マチゲリータP	キャンディアディクトフルコォス		missing
pending	mod:lavverso Song Pack	ggrks -ググれカス-	Go Google It	あー民P	ggrks -ググれカス-		missing
