status	source	name	name_en	author	candidate	name_zh	evidence
auto	mod:Dystoria's Song Pack	DIVA X	DIVA X	Miyamori Bungaku	self	DIVA X	self-display-fallback
auto	mod:Dystoria's Song Pack	Static	Static	FLAVOR FOLEY	self	Static	self-display-fallback
auto	mod:Dystoria's Song Pack	V.S	V.S	大漠波新	self	V.S	self-display-fallback
auto	mod:Dystoria's Song Pack	Ten Thousand Stars	Ten Thousand Stars	CircusP	self	Ten Thousand Stars	self-display-fallback
auto	mod:Dystoria's Song Pack	I got no time	I got no time	The Living Tombstone	self	I got no time	self-display-fallback
auto	mod:Dystoria's Song Pack	Paranoia	Paranoia	MezameP	self	Paranoia	self-display-fallback
auto	mod:Dystoria's Song Pack	WILDCARD	WILDCARD	ゆうすけきら	self	WILDCARD	self-display-fallback
auto	mod:Dystoria's Song Pack	NEMO NEMO	NEMO NEMO	ちぇ よな	self	NEMO NEMO	self-display-fallback
auto	mod:Dystoria's Song Pack	gift nor art	gift nor art	鼻そうめんP	self	gift nor art	self-display-fallback
auto	mod:Dystoria's Song Pack	New me	New me	YOASOBI	self	New me	self-display-fallback
auto	mod:IA-VT Colorful Song Pack	TSUBASA New Days	TSUBASA New Days	A-bee	self	TSUBASA New Days	self-display-fallback
auto	mod:Retro Charts	[PD1] Far Away	[PD1] Far Away	kz	self	[PD1] Far Away	self-display-fallback
auto	mod:Retro Charts	[PD1] Star Story	[PD1] Star Story	kz	self	[PD1] Star Story	self-display-fallback
auto	mod:Retro Charts	[PD1] Last Night, Good Night	[PD1] Last Night, Good Night	kz	self	[PD1] Last Night, Good Night	self-display-fallback
auto	mod:Retro Charts	[PD1/PD2] Packaged	[PD1/PD2] Packaged	kz	self	[PD1/PD2] Packaged	self-display-fallback
auto	mod:Retro Charts	[PD1/PD2] moon	[PD1/PD2] moon	iroha(sasaki)	self	[PD1/PD2] moon	self-display-fallback
auto	mod:Retro Charts	[PD1/PD2] The secret garden	[PD1/PD2] The secret garden	神前 暁	self	[PD1/PD2] The secret garden	self-display-fallback
auto	mod:Retro Charts	[PD1/PD2] Dear cocoa girls	[PD1/PD2] Dear cocoa girls	神前 暁	self	[PD1/PD2] Dear cocoa girls	self-display-fallback
auto	mod:Retro Charts	[PD1] Ievan Polkka	[PD1] Ievan Polkka	フィンランド民謡	self	[PD1] Ievan Polkka	self-display-fallback
auto	mod:Retro Charts	[PDe] Yellow	[PDe] Yellow	kz	self	[PDe] Yellow	self-display-fallback
auto	mod:Retro Charts	[PD2] Dear	[PD2] Dear	19-iku-	self	[PD2] Dear	self-display-fallback
auto	mod:Retro Charts	[PD2] from Y to Y	[PD2] from Y to Y	ジミーサムP	self	[PD2] from Y to Y	self-display-fallback
auto	mod:Retro Charts	[PD2] VOiCE -DIVA　MIX-	[PD2] VOiCE -DIVA　MIX-	ラヴリーP	self	[PD2] VOiCE -DIVA　MIX-	self-display-fallback
auto	mod:Retro Charts	[PD2] Promise	[PD2] Promise	samfree	self	[PD2] Promise	self-display-fallback
auto	mod:Retro Charts	[PD2] Innocence	[PD2] Innocence	KazuP	self	[PD2] Innocence	self-display-fallback
auto	mod:Retro Charts	[PDe] Just Be Friends	[PDe] Just Be Friends	Dixie Flatline	self	[PDe] Just Be Friends	self-display-fallback
auto	mod:Retro Charts	[PDe] SPiCa -39's Giving Day Edition-	[PDe] SPiCa -39's Giving Day Edition-	とく	self	[PDe] SPiCa -39's Giving Day Edition-	self-display-fallback
auto	mod:Retro Charts	[PDe] Palette	[PDe] Palette	ゆよゆっぺ/meola	self	[PDe] Palette	self-display-fallback
auto	mod:Retro Charts	[PDe] Starduster	[PDe] Starduster	ジミーサムP	self	[PDe] Starduster	self-display-fallback
auto	mod:Retro Charts	[PDe] StargazeR	[PDe] StargazeR	骨盤P	self	[PDe] StargazeR	self-display-fallback
auto	mod:Retro Charts	[PDe] melody...	[PDe] melody...	mikuru396	self	[PDe] melody...	self-display-fallback
auto	mod:Dystoria's Song Pack	Ex-Otogibanashi	Ex-Otogibanashi	ryo (supercell)	self	Ex-Otogibanashi	self-display-fallback
auto	mod:Dystoria's Song Pack	AiAiA	AiAiA	Ado/Kikuo	self	AiAiA	self-display-fallback
auto	mod:Dystoria's Song Pack	The Big Black	The Big Black	The Quick Brown Fox	self	The Big Black	self-display-fallback
auto	mod:Dystoria's Song Pack	PaperMoon	PaperMoon	Tommy heavenly6	self	PaperMoon	self-display-fallback
auto	mod:Dystoria's Song Pack	Labyrinthine Labyrinth	Labyrinthine Labyrinth	HoloX	self	Labyrinthine Labyrinth	self-display-fallback
auto	mod:Dystoria's Song Pack	Gorgon	Gorgon	Utsu-P	self	Gorgon	self-display-fallback
auto	mod:Project Hoshikuzu - Song Pack	泡沫未来	The Bubble Future	ネギシャワーP	泡沫未来	泡沫未来	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	「１」	1	164	「１」	「1」	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	花を唄う	Singing of Flowers	シノ	花を唄う	咏花之歌	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	幽霊東京	Ghost City Tokyo	Ayase	幽霊東京	幽灵东京	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	アイノマテリアル	Ai no Material	Junky	アイノマテリアル	爱的素材	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	カナデトモスソラ	Kanade Tomosu Sora	ササノマリイ	カナデトモスソラ	奏明天空	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	神っぽいな	God-ish	ピノキオピー	神っぽいな	像神一样呐	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	少女レイ	Shoujorei	みきとP	少女レイ	少女Rei	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	ÅMARA(大未来電脳)	ÅMARA (The Great Intelligence)	sasakure.UK	ÅMARA(大未来電脳)	ÅMARA(大未来电脑)	pjsk-tc-master
auto	mod:Cabra's Song Pack	ビターチョコデコレーション	Bitter Choco Decoration	syudou	ビターチョコデコレーション	苦巧克力装饰	pjsk-tc-master
auto	mod:X Song Pack	ロストワンの号哭	The Lost One's Weeping	Neru	ロストワンの号哭	Lost One的号哭	pjsk-tc-master
auto	mod:X Song Pack	ウミユリ海底譚	Tale of the Deep-sea Lily	n-buna	ウミユリ海底譚	海百合海底谭	pjsk-tc-master
auto	mod:X Song Pack	恋愛裁判	Love Trial	40mP	恋愛裁判	恋爱裁判	pjsk-tc-master
auto	mod:X Song Pack	ツギハギスタッカート	Patchwork Stacatto	とあ	ツギハギスタッカート	拼凑的断音	pjsk-tc-master
auto	mod:X Song Pack	独りんぼエンヴィー	Solitary Envy	koyori	独りんぼエンヴィー	孑然妒火	pjsk-tc-master
auto	mod:X Song Pack	脳内革命ガール	Brain Revolution Girl	MARETU	脳内革命ガール	脑内革命女孩	pjsk-tc-master
auto	mod:lavverso Song Pack	酔いどれ知らず	Yoidore Shirazu	Kanaria	酔いどれ知らず	不知醉	pjsk-tc-master
auto	mod:lavverso Song Pack	デビルじゃないもん	(Not) A Devil	DECO*27, ピノキオピー	デビルじゃないもん	才不是恶魔呢	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	乙女解剖	Otome Dissection	DECO*27	乙女解剖	少女解剖	pjsk-tc-master
auto	mod:Project Hoshikuzu - Song Pack	威風堂々	Pomp and Circumstance - Ifuudoudou	梅とら	威風堂々	威风堂堂	pjsk-tc-master
auto	mod:EdenMasochistPack	ヤミナベ!!!!	Yaminabe!!!!	cosMo＠暴走P	ヤミナベ!!!!	黑暗火锅!!!!	pjsk-tc-master
auto	mod:PolterVocaloidSongPack1.1.1	キュートなカノジョ	Cute Na Kanojo	手動	キュートなカノジョ	可爱的女朋友	pjsk-tc-master
auto	mod:zombzach's song pack	私は雨	I'm the Rain	稲葉曇	私は雨	我是雨	pjsk-tc-master
auto	mod:zombzach's song pack	1000年生きてる	Living Millennium	いよわ	1000年生きてる	存活千年	pjsk-tc-master
auto	mod:zombzach's song pack	成敗いたAAAAAす！	Seibai ItaAAAAAsu!	Wonderful☆Opportunity	成敗いたAAAAAす！	降下诛罚AAAAA！	pjsk-tc-master
auto	mod:zombzach's song pack	ひつじがいっぴき	One Sheep	Peg	ひつじがいっぴき	孤羊一匹	pjsk-tc-master
auto	mod:zombzach's song pack	ダイジョブですか？	Daijoubu desu ka?	cosMo@bousouP	ダイジョブですか？	你没事吧？	pjsk-tc-master
auto	mod:zombzach's song pack	ハオ	HAO	DECO*27	ハオ	好	pjsk-tc-master
auto	mod:Doatz Song Pack	星を繋ぐ	Connecting the Stars	40mP	星を繋ぐ	连接繁星	pjsk-tc-master
auto	mod:Doatz Song Pack	愛して愛して愛して	Aishite Aishite Aishite	きくお	愛して愛して愛して	爱我吧爱我吧爱我吧	pjsk-tc-master
auto	mod:Doatz Song Pack	君色マリンスノウ	Colorful Marine Snow	Carlos Hakamada	君色マリンスノウ	你的颜色Marine Snow	pjsk-tc-master
auto	mod:Doatz Song Pack	好き！雪！本気マジック	Love! Snow! Really Magic	Mitchie M	好き！雪！本気マジック	喜欢！雪！真实的魔法	pjsk-tc-master
auto	mod:Doatz Song Pack	難聴系男子が倒せない	I Can't Win Against Dense Guys!	ラマーズP	難聴系男子が倒せない	听觉障碍系男子不会被击倒	pjsk-tc-master
auto	mod:zombzach's song pack	そこに在る、光。	Soko ni Aru, Hikari	DECO*27	そこに在る、光。	存在于那里的光。	pjsk-tc-master
auto	mod:zombzach's song pack	虚無さん	Nihil-san	¿?shimon	虚無さん	虚无人士	pjsk-tc-master
auto	mod:Nitori's Song Pack	腐れ外道とチョコレゐト	Rotten Heresy and Chocolate	ピノキオピー	腐れ外道とチョコレゐト	该死的异端及巧克力	pjsk-tc-master
auto	mod:Onneb's Song Pack	気まぐれメルシィ (セカイVer.)	Kimagure Mercy (Sekai Ver.)	八王子P	気まぐれメルシィ	随心所欲Mercy	pjsk-tc-master-normalized
auto	mod:Onneb's Song Pack	ノンブレス・オブリージュ (セカイVer.)	Non-Breath Oblige (Sekai Ver.)	ピノキオピー	ノンブレス・オブリージュ	窒息的义务	pjsk-tc-master-normalized
auto	mod:Onneb's Song Pack	抜錨 (セカイVer.)	Batsubyou (Sekai Ver.)	ナナホシ管弦楽団	抜錨	拔锚	pjsk-tc-master-normalized
auto	mod:Onneb's Song Pack	神のまにまに (セカイVer.)	At God's Mercy (Sekai Ver.)	れるりり	神のまにまに	神的随波逐流	pjsk-tc-master-normalized
auto	mod:alocin Song Pack	くうになる	Kuu ni Naru	MIMI	くうになる	放空	pjsk-tc-master
auto	mod:alocin Song Pack	メタモリボン	Metamo Re:born	emon(Tes.)	メタモリボン	变身重生	pjsk-tc-master
auto	mod:lavverso Song Pack	気まぐれメルシィ	Kimagure Mercy	八王子P	気まぐれメルシィ	随心所欲Mercy	pjsk-tc-master
auto	mod:Rinissa's Song Pack	ヴァンパイア	The Vampire	DECO*27	ヴァンパイア	吸血鬼	pjsk-tc-master
auto	mod:Dystoria's Song Pack	抜錨	Weigh anchor	Nanahoshi Kangengakudan	抜錨	拔锚	pjsk-tc-master
auto	mod:Dystoria's Song Pack	悪徳のジャッジメント	Judgment of Corruption	Akuno-P	悪徳のジャッジメント	恶德的法官	pjsk-tc-master
auto	mod:Dystoria's Song Pack	ロミオとシンデレラ	Romeo & Cinderella	doriko	ロミオとシンデレラ	罗密欧与仙杜瑞拉	pjsk-tc-master
auto	mod:Dystoria's Song Pack	化けの花	Bake no Hana	Nakiso	化けの花	诡化之花	pjsk-tc-master
auto	mod:Dystoria's Song Pack	ド屑	Dokusu	Nakiso	ド屑	大人渣	pjsk-tc-master
auto	mod:Dystoria's Song Pack	我儘姫	Selfish Princess	ふじを	我儘姫	任性公主	pjsk-tc-master
auto	mod:IA-VT Colorful Song Pack	如月アテンション	Kisaragi Attention	Jin	如月アテンション	如月attention	pjsk-tc-master
auto	mod:Onneb's Song Pack	燦々デイズ	Sansan Days	スピラ・スピカ	燦々デイズ	闪闪发光的日子！	netease-transname
auto	mod:Restore Cut Songs	saturation	Saturation	fatP	saturation	饱和	netease-transname
auto	mod:Project Hoshikuzu - Song Pack	シネマ	Cinema	Ayase	シネマ	电影	netease-transname
auto	mod:Project Hoshikuzu - Song Pack	トンデモワンダーズ	TONDEMO-WONDERZ	sasakure.UK	トンデモワンダーズ	不可思议的wonders	netease-transname
auto	mod:Project Hoshikuzu - Song Pack	トラフィック・ジャム	Traffic Jam	煮ル果実	トラフィック・ジャム	交通堵塞	netease-transname
auto	mod:Project Hoshikuzu - Song Pack	チルドレンレコード	Children Record	じん	チルドレンレコード	孩童记录	netease-transname
auto	mod:Project Hoshikuzu - Song Pack	テレキャスタービーボーイ	Telecaster B-Boy	すりぃ	テレキャスタービーボーイ	电吉他摇滚男孩	netease-transname
auto	mod:Project Hoshikuzu - Song Pack	ロウワー	Lower	ぬゆり	ロウワー	堕落眼界	netease-transname
auto	mod:Project Hoshikuzu - Song Pack	アイデンティティ	Identity	Kanaria	アイデンティティ	身份	netease-transname
auto	mod:X Song Pack	ストリーミングハート	Streaming Heart	DECO*27	ストリーミングハート	流心	netease-transname
auto	mod:X Song Pack	バビロン	Babylon	トーマ	バビロン	巴比伦	netease-transname
auto	mod:X Song Pack	すろぉもぉしょん	Slow Motion	ピノキオピー	すろぉもぉしょん	慢动作	netease-transname
auto	mod:X Song Pack	愛の詩	Love Song	ラマーズP	愛の詩	爱之诗	netease-transname
auto	mod:lavverso Song Pack	転生林檎	Reincarnation Apple	ピノキオピー	転生林檎	转生苹果	netease-transname
auto	mod:lavverso Song Pack	ラヴィ	Lavie	すりぃ	ラヴィ	拉薇	netease-transname
auto	mod:lavverso Song Pack	ヒガン	Higan	john	ヒガン	彼岸	netease-transname
auto	mod:lavverso Song Pack	耳のあるロボットの唄	Song of the Eared Robot	耳ロボP	耳のあるロボットの唄	有耳朵的机器人的歌	netease-transname
auto	mod:EdenMasochistPack	好き好き好き好き好き好き好き好き好き	sukisukisukisukisukisukisukisukisukisuki	ピノキオピー	好き好き好き好き好き好き好き好き好き	喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢	netease-transname
auto	mod:PolterVocaloidSongPack1.1.1	モニタリング	Monitoring	デコ・ニーナ	モニタリング	视奸	netease-transname
auto	mod:PolterVocaloidSongPack1.1.1	物をぱらぱら壊す	Breaking Things Into Pieces	きくお	物をぱらぱら壊す	将事物毁坏殆尽	netease-transname
auto	mod:PolterVocaloidSongPack1.1.1	マネマネサイコトロピック	Fake Fake Psychotropic	かいりきベア	マネマネサイコトロピック	模仿模仿Psychotropic	netease-transname
auto	mod:Cabra's Song Pack	カラカラカラのカラ	Kara Kara Kara no Kara	Kikuo	カラカラカラのカラ	空空空空如也的空虚	netease-transname
auto	mod:Cabra's Song Pack	ロードローラー・スタンピード	RoadRoLLeR Stampede	アンメルツP	ロードローラー・スタンピード	压路机·踩踏	netease-transname
auto	mod:Cabra's Song Pack	ラストダンス	Last Dance	Eve	ラストダンス	最后的舞蹈	netease-transname
auto	mod:Cabra's Song Pack	ハレハレヤ	Harehare Ya	羽生まゐご	ハレハレヤ	朗朗晴天	netease-transname
auto	mod:Cabra's Song Pack	アリババ	Ali Baba	柊キライ	アリババ	阿里巴巴	netease-transname
auto	mod:Cabra's Song Pack	ヴェノマニア公の狂気	The Lunacy of Duke Venomania	mothy	ヴェノマニア公の狂気	维诺玛尼亚公爵的疯狂	netease-transname
auto	mod:zombzach's song pack	妄想感傷代償連盟 - HIMEHINA & AZKi cover	Delusional Sentimental Compensation Federation - HIMEHINA & AZKi cover	DECO*27	妄想感傷代償連盟	妄想感伤代偿联盟	netease-transname
auto	mod:zombzach's song pack	絶対敵対メチャキライヤー	Unfriendly Hater	メドミア	絶対敵対メチャキライヤー	绝对敌对超级讨厌	netease-transname
auto	mod:zombzach's song pack	うぉんちゅーばっど	Want You Bad	jon-YAKITORY	うぉんちゅーばっど	眠思梦想	netease-transname
auto	mod:zombzach's song pack	オセロ	Othello	眞塩楓	オセロ	黑白棋	netease-transname
auto	mod:zombzach's song pack	エンパープル	Empurple	はるまきごはん	エンパープル	浸染成紫	netease-transname
auto	mod:Doatz Song Pack	アンビバレンツ	Ambivalent		アンビバレンツ	矛盾情感	netease-transname
auto	mod:Doatz Song Pack	いいや	118	DECO*27	いいや	随便啦	netease-transname
auto	mod:Doatz Song Pack	映えない	Not Photogenic	鬱P	映えない	不太上镜	netease-transname
auto	mod:Doatz Song Pack	ホワイトハッピー	White Happy	MARETU	ホワイトハッピー	白色幸福	netease-transname
auto	mod:Doatz Song Pack	チョコレイト日和	A Perfect Day for Chocolate	Polymorhpic Branch	チョコレイト日和	巧克力日和	netease-transname
auto	mod:Doatz Song Pack	サイコグラム	Psychogram	DECO*27	サイコグラム	心理图析	netease-transname
auto	mod:Doatz Song Pack	ずれていく	Out of Step	wowaka	ずれていく	逐渐偏移	netease-transname
auto	mod:Doatz Song Pack	グランブル	Grumble	NIL	グランブル	碧蓝幻想	netease-transname
auto	mod:Doatz Song Pack	ヒトリユラリ	Hitori Yurari	Kanaria	ヒトリユラリ	独自摇曳	netease-transname
auto	mod:Doatz Song Pack	うみたがり	Umigatari	MARETU	うみたがり	渴望诞生	netease-transname
auto	mod:Doatz Song Pack	ハッピーホロウと神様倶楽部	Happy Hollow to Kamisama Club	ほえほえP	ハッピーホロウと神様倶楽部	快乐空洞与神様俱乐部	netease-transname
auto	mod:Doatz Song Pack	ボルテッカー	Volt Tackle	DECO*27	ボルテッカー	伏特攻击	netease-transname
auto	mod:Doatz Song Pack	見つかんない見つかんない	Missing, Missing	きくお	見つかんない見つかんない	找不到找不到	netease-transname
auto	mod:Doatz Song Pack	四角い地球を丸くする	Round off the Square Earth	TOKOTOKO	四角い地球を丸くする	把方方的地球变圆	netease-transname
auto	mod:Doatz Song Pack	うみなおし	Uminaoshi	MARETEU	うみなおし	重新分娩	netease-transname
auto	mod:Doatz Song Pack	バイメーバイメー	Baimei Baimei	マイキP	バイメーバイメー	沽名钓誉	netease-transname
auto	mod:Doatz Song Pack	夕暮れの真相	The Truth of the Evening	白神真志朗	夕暮れの真相	黄昏的真相	netease-transname
auto	mod:Doatz Song Pack	わたし依存症	Watashi Izonsyou	AZ-アズ-	わたし依存症	我依赖症	netease-transname
auto	mod:Doatz Song Pack	リズの内心革命	Revolution of Liz's Innermost Heart	じっぷす	リズの内心革命	莉兹的内心革命	netease-transname
auto	mod:zombzach's song pack	ラヴリーアサシン	Lovely Assassin	香椎モイミ	ラヴリーアサシン	可爱的刺客	netease-transname
auto	mod:zombzach's song pack	撫でんな	Pet Me	柊マグネタイト	撫でんな	别摸我	netease-transname
auto	mod:zombzach's song pack	ダイダイダイダイダイキライ	I Hate-Hate-Hate-Hate-Hate it!	雨良	ダイダイダイダイダイキライ	超级超级超级讨厌	netease-transname
auto	mod:zombzach's song pack	フュージョン	Fusion	DECO*27	フュージョン	聚变	netease-transname
auto	mod:zombzach's song pack	キスキツネ	Kiss Kitsune	南田健吾	キスキツネ	亲亲小狐狸	netease-transname
auto	mod:Nitori's Song Pack	物をぱらぱら壊す	Breaking Things Into Pieces	Kikuo	物をぱらぱら壊す	将事物毁坏殆尽	netease-transname
auto	mod:Nitori's Song Pack	病名は愛だった	The Disease Called Love	Neru & z'5	病名は愛だった	病名为爱	netease-transname
auto	mod:Nitori's Song Pack	Я сошла с ума	Я сошла с ума	t.A.T.u	Я сошла с ума	我已意乱神迷	netease-transname
auto	mod:Nitori's Song Pack	宵々古今	YoiYoi Kokon	Reol	宵々古今	宵宵古今	netease-transname
auto	mod:Nitori's Song Pack	僕らのつづき	Bokura no Tsuzuki	じょん	僕らのつづき	我们的以后	netease-transname
auto	mod:Nitori's Song Pack	ホドモエシティ	Driftveil City	佐藤仁美	ホドモエシティ	帆巴市	netease-transname
auto	mod:Nitori's Song Pack	オトナブルー	OTONABLUE	新しい学校のリーダーズ	オトナブルー	成熟蓝	netease-transname
auto	mod:Nitori's Song Pack	ハイファイレイヴァー	Hi-Fi Raver	EasyPop	ハイファイレイヴァー	hi - fi狂欢派对	netease-transname
auto	mod:Nitori's Song Pack	超最終鬼畜妹フランドール・S	Chou Saishuu kichiku imouto Flandre-S	beatMARIO, Maron	超最終鬼畜妹フランドール・S	超最终鬼畜妹芙兰朵露・S	netease-transname
auto	mod:Nitori's Song Pack	↑人生ゲーム↓	↑Jinsei Game↓	ゆずひこ	↑人生ゲーム↓	↑人生游戏↓	netease-transname
auto	mod:Nitori's Song Pack	ヤババイナ	YABABAINA	さたぱんP	ヤババイナ	糟糕呀	netease-transname
auto	mod:Onneb's Song Pack	きゅびびびびずむ	Cubibibibism	原口沙輔	きゅびびびびずむ	立体体体体主义	netease-transname
auto	mod:Onneb's Song Pack	やんなっちゃう！	Feel Empty!	ミ瑞	やんなっちゃう！	感到空虚	netease-transname
auto	mod:Onneb's Song Pack	スヂ	Suji	MARETU	スヂ	筋	netease-transname
auto	mod:Onneb's Song Pack	ひみつ気分	Himitsu Kibun	なきそ	ひみつ気分	秘密心情	netease-transname
auto	mod:Onneb's Song Pack	テトリス	Tetoris	柊マグネタイト	テトリス	俄罗斯方块	netease-transname
auto	mod:Onneb's Song Pack	熱異常 (セカイVer.)	Heat abnormal (Sekai Ver.)	いよわ	熱異常	热异常	netease-transname
auto	mod:Onneb's Song Pack	テルミーアンサー	TELL ME ANSWER	キノシタ	テルミーアンサー	告诉我答案	netease-transname
auto	mod:Onneb's Song Pack	オーバーライド	Override	吉田夜世	オーバーライド	覆写	netease-transname
auto	mod:alocin Song Pack	だれだおまえ	Dare da Omae	ラマーズP	だれだおまえ	你谁啊	netease-transname
auto	mod:alocin Song Pack	ひゅーどろ	Hyuudoro	タケノコ少年	ひゅーどろ	泥浆	netease-transname
auto	mod:alocin Song Pack	はしる! とおく! とどく!	Hashiru! Tooku! Todoku!	薄塩指数	はしる! とおく! とどく!	奔跑！远方！抵达！	netease-transname
auto	mod:Kaito-Aiyumi SongPack3	ピエロ	Pierrot	KEI	ピエロ	小丑	netease-transname
auto	mod:Kaito-Aiyumi SongPack3	どうぶつ占い	Animal Divination	Scop	どうぶつ占い	动物占卜	netease-transname
auto	mod:Miracle Girls Festival Chart Pack	てさぐり部部歌	Tesaguri-Bu Bugou	井上 純一	てさぐり部部歌	《摸索部部歌》	netease-transname
auto	mod:zombzach's song pack	うわがき	Write Over Me	いよわ	うわがき	覆盖	netease-transname
auto	mod:Yoru Song Pack	ぜんぶけしちゃえ！	Erase everything!	えくしい	ぜんぶけしちゃえ！	抹去一切！	netease-transname
auto	mod:lavverso Song Pack	キャンディアディクトフルコォス	Candy Addict Full Course	マチゲリータP	キャンディアディクトフルコォス	糖果成瘾全貌	netease-transname
auto	mod:lavverso Song Pack	ダンシング☆サムライ	Dancing☆Samurai	かにみそP	ダンシング☆サムライ	跳舞☆武士	netease-transname
auto	mod:Rinissa's Song Pack	パラサイト	Parasite	DECO*27	パラサイト	寄生虫	netease-transname
auto	mod:Rinissa's Song Pack	ふわり	Fuwari	MIMI	ふわり	轻飘飘	netease-transname
auto	mod:Rinissa's Song Pack	なにやってもうまくいかない	Nothing's Working Out	meiyo	なにやってもうまくいかない	什么都做不好	netease-transname
auto	mod:Rinissa's Song Pack	チェリーポップ	Cherry Pop	DECO*27	チェリーポップ	樱桃汽水	netease-transname
auto	mod:NiStory Song Pack	トキヲ・ファンカ	TOKIO FUNKA	takamatt	トキヲ・ファンカ	东京不夜城	netease-transname
auto	mod:Nitori's Song Pack	メモリア	Memoria	Aira	メモリア	记忆	netease-transname
auto	mod:Nitori's Song Pack	最後のワンダーランド	Saigo no Wonderland	丸井幸清	最後のワンダーランド	最后仙境	netease-transname
auto	mod:Nitori's Song Pack	デバッグドラッグ	Debug Drug	氷東	デバッグドラッグ	除错灵丹	netease-transname
auto	mod:Dystoria's Song Pack	アンダードッグ	UNDERDOG	Somari	アンダードッグ	败犬	netease-transname
auto	mod:Dystoria's Song Pack	物をぱらぱら壊す	Breaking things into pieces	Kikuo	物をぱらぱら壊す	将事物毁坏殆尽	netease-transname
auto	mod:Dystoria's Song Pack	幽霊船戦	Dead Ma'am's Chest	宝鐘マリン	幽霊船戦	幽灵船战	netease-transname
auto	mod:Dystoria's Song Pack	キャットラビング	Cat Loving	Kashii Moimi	キャットラビング	猫耳摩擦	netease-transname
auto	mod:Dystoria's Song Pack	バグ	Bug	Kairiki Bear	バグ	故障	netease-transname
auto	mod:Dystoria's Song Pack	マシュマロ	Marshmallow	DECO*27	マシュマロ	棉花糖	netease-transname
auto	mod:Dystoria's Song Pack	眠るサーカス	Nemuru Circus	Riza	眠るサーカス	《沉睡的马戏团》	netease-transname
auto	mod:Dystoria's Song Pack	透明なパレット	Transparent Palette	aqu3ra	透明なパレット	透明调色板	netease-transname
auto	mod:Dystoria's Song Pack	ゼロトーキング	Zero Talking	春巻御飯	ゼロトーキング	零交谈	netease-transname
auto	mod:Dystoria's Song Pack	てるみい	Tell Me	Ishifuro	てるみい	照美	netease-transname
auto	mod:Dystoria's Song Pack	グリーディン	Greeding	柊キライ	グリーディン	格里丁	netease-transname
auto	mod:Dystoria's Song Pack	チェリーポップ	Cherry Pop	DECO*27	チェリーポップ	樱桃汽水	netease-transname
auto	mod:Dystoria's Song Pack	ワンダーランド地下	Underground of Wonderland	Kashii Moimi	ワンダーランド地下	地下仙境	netease-transname
auto	mod:Dystoria's Song Pack	桜日和とタイムマシン	Sakura Biyori and Time Machine	Mafumafu	桜日和とタイムマシン	樱日和与时间机器	netease-transname
auto	mod:Dystoria's Song Pack	ネロ	Nero	Hiiragi Kirai	ネロ	Nero (TV动画《亡骸游戏》片头曲)	netease-transname
auto	mod:Dystoria's Song Pack	オールセーブチャレンジ	All-Save Challenge	香椎モイミ	オールセーブチャレンジ	全部拯救挑战	netease-transname
auto	mod:Dystoria's Song Pack	テレパシ	Telepathy	DECO*27	テレパシ	心灵感应	netease-transname
auto	mod:Dystoria's Song Pack	スノウドライヴ	Snow Drive	Omoi	スノウドライヴ	雪之驾	netease-transname
auto	mod:Dystoria's Song Pack	ぽっかんカラー	Pokkan Color	Kikuo	ぽっかんカラー	Pokkan之色彩	netease-transname
auto	mod:Dystoria's Song Pack	ジェヘナ	Gehenna	wotaku	ジェヘナ	地狱	netease-transname
auto	mod:Dystoria's Song Pack	ストロボラスト	Strobe Last	椎名もた	ストロボラスト	一闪而过	netease-transname
auto	mod:Dystoria's Song Pack	オペ	Op	蜂屋ななし	オペ	手术	netease-transname
auto	mod:Dystoria's Song Pack	罪と罰	Crime and Punishment	DECO*27	罪と罰	罪与罚	netease-transname
auto	mod:Dystoria's Song Pack	ネオネオン	Neo-Neon	DECO*27	ネオネオン	霓虹灯	netease-transname
auto	mod:Dystoria's Song Pack	混沌ブギ	Konton Boogie	jon-YAKITORY	混沌ブギ	混沌布吉	netease-transname
auto	mod:Dystoria's Song Pack	モザイクロール (Reloaded)	Mozaik Role (Reloaded)	DECO*27	モザイクロール (Reloaded)	马赛克卷(重制版)	netease-transname
auto	mod:Dystoria's Song Pack	愛×愛ホイッスル	LOVE×LOVE Whistle	ぽりふぉ	愛×愛ホイッスル	爱×爱口哨	netease-transname
auto	mod:Dystoria's Song Pack	ネバーランド	Neverland	DECO*27	ネバーランド	梦幻岛	netease-transname
auto	mod:Dystoria's Song Pack	パラサイト	Parasite	DECO*27	パラサイト	寄生虫	netease-transname
auto	mod:Dystoria's Song Pack	ポジティブ・パレード	Positive Parade	DECO*27	ポジティブ・パレード	正面游行	netease-transname
auto	mod:Dystoria's Song Pack	デーモンロード	Demon Lord	Kanaria	デーモンロード	恶魔领主	netease-transname
